Method,WithConstraints,Mechanism,MissingRate,Iteration,MAE,RMSE,R2,ExecutionTime,ViolationsPre,Family,ModelFamily
KNN_Constrained,True,MAR,0.1,3,2.580749356959131,6.449868366983522,0.90226420878334,0.5816514492034912,0.0,ML,
MICE_Constrained,True,MAR,0.1,3,2.079219051013665,5.395326145688024,0.9316108295349934,6.592562913894653,0.0,ML,
MissForest_Constrained,True,MAR,0.1,3,2.0465250071448984,5.373005487065096,0.9321755159734088,182.45571208000183,0.0,ML,
Mean,False,MAR,0.1,4,3.5818076202369435,8.8584051636042,0.8211887385543233,0.0156991481781005,3.0,ML,
Median,False,MAR,0.1,4,3.4665111407350984,9.259705475666925,0.8046208871144518,0.013124942779541,3.0,ML,
KNN,False,MAR,0.1,4,2.7142610931251188,6.562445060491345,0.9018669836633564,0.496049165725708,3.0,ML,
MICE,False,MAR,0.1,4,2.138229441741929,5.943106465732201,0.9195157673916408,7.809109210968018,625.0,ML,
MissForest,False,MAR,0.1,4,2.045434831460674,5.385841220535955,0.9339016104008672,181.9989318847656,4.0,ML,
Mean_Constrained,True,MAR,0.1,4,3.422417860124182,8.652689857983324,0.8293972365558527,0.0852649211883544,0.0,ML,
Median_Constrained,True,MAR,0.1,4,3.307446200723672,9.063004263316865,0.8128334843631424,0.070704698562622,0.0,ML,
KNN_Constrained,True,MAR,0.1,4,2.647035802704247,6.507377598867682,0.9035070013793864,0.6194500923156738,0.0,ML,
MICE_Constrained,True,MAR,0.1,4,2.1247787581696267,5.941286549634316,0.91956505209635,6.159562349319458,0.0,ML,
MissForest_Constrained,True,MAR,0.1,4,2.0447187773757376,5.385718766132947,0.9339046160397236,182.620263338089,0.0,ML,
Mean,False,MAR,0.1,5,3.6516730020102415,8.883595834033345,0.8188220284300279,0.0230848789215087,2.0,ML,
Median,False,MAR,0.1,5,3.574190031152648,9.298072137968497,0.8015214255022368,0.0182275772094726,2.0,ML,
KNN,False,MAR,0.1,5,2.6929521028037384,6.446151052809625,0.904604307323804,0.5180909633636475,2.0,ML,
MICE,False,MAR,0.1,5,2.063029456788173,5.138063102727451,0.9393924571816016,4.835644006729126,547.0,ML,
MissForest,False,MAR,0.1,5,2.030911195482866,5.178518671777914,0.938434288550004,181.97561025619507,2.0,ML,
Mean_Constrained,True,MAR,0.1,5,3.488684303792809,8.678062727445178,0.8271086045731979,0.091468334197998,0.0,ML,
Median_Constrained,True,MAR,0.1,5,3.40927570093458,9.09663839351138,0.8100279663815662,0.070674180984497,0.0,ML,
KNN_Constrained,True,MAR,0.1,5,2.623160436137072,6.385421226868928,0.906393304769894,0.5891149044036865,0.0,ML,
MICE_Constrained,True,MAR,0.1,5,2.0535247592908905,5.137330108100529,0.9394097484579133,4.352701663970947,0.0,ML,
MissForest_Constrained,True,MAR,0.1,5,2.0302959306853583,5.178424594070658,0.9384365254477484,181.45181226730347,0.0,ML,
Mean,False,MAR,0.2,1,3.620206079805824,9.011191909528357,0.8154536243363459,0.0233080387115478,4.0,ML,
Median,False,MAR,0.2,1,3.5070649824696223,9.428578988046208,0.7979617816175494,0.013423204421997,4.0,ML,
KNN,False,MAR,0.2,1,2.8827090917823357,7.297869248271197,0.8789588060591016,0.6698300838470459,5.0,ML,
MICE,False,MAR,0.2,1,2.4460248821101658,6.207834251189603,0.9124167073530732,3.470871925354004,1229.0,ML,
MissForest,False,MAR,0.2,1,2.279359483214063,5.936181129367835,0.9199142345803016,179.8637673854828,5.0,ML,
Mean_Constrained,True,MAR,0.2,1,3.4955866102081448,8.862496124570466,0.8214938598727572,0.0766124725341796,0.0,ML,
Median_Constrained,True,MAR,0.2,1,3.3814706306133235,9.28268224307277,0.8041660375901452,0.084439992904663,0.0,ML,
KNN_Constrained,True,MAR,0.2,1,2.8164922914365302,7.234498670780884,0.8810517861248034,0.7877111434936523,0.0,ML,
MICE_Constrained,True,MAR,0.2,1,2.4245097463663776,6.20236148900974,0.9125710643250275,4.937121152877808,0.0,ML,
MissForest_Constrained,True,MAR,0.2,1,2.278844138129773,5.935913362872213,0.9199214593602194,180.7206690311432,0.0,ML,
Mean,False,MAR,0.2,2,3.598152468414569,8.94411337159705,0.8188137364246256,0.0184264183044433,4.0,ML,
Median,False,MAR,0.2,2,3.4926020632670025,9.382985964235784,0.8005964841682376,0.0199215412139892,4.0,ML,
KNN,False,MAR,0.2,2,2.8412349288612915,7.04073888051333,0.887723942572764,0.6632795333862305,6.0,ML,
MICE,False,MAR,0.2,2,2.437032097968351,6.342800556452154,0.9088801933979692,7.7993011474609375,1291.0,ML,
MissForest,False,MAR,0.2,2,2.2740010658583096,5.919577910187205,0.92063442632142,183.10635685920715,5.0,ML,
Mean_Constrained,True,MAR,0.2,2,3.457381218919229,8.766880375591521,0.8259232221536763,0.0802030563354492,0.0,ML,
Median_Constrained,True,MAR,0.2,2,3.351938101989928,9.214150442194226,0.807707973774272,0.0705914497375488,0.0,ML,
KNN_Constrained,True,MAR,0.2,2,2.768614775338581,6.973162779055597,0.8898688219663025,0.7584154605865479,0.0,ML,
MICE_Constrained,True,MAR,0.2,2,2.4087577511672067,6.25904758804085,0.9112706734747184,7.681041479110718,0.0,ML,
MissForest_Constrained,True,MAR,0.2,2,2.273220251307877,5.91926705145949,0.9206427616567556,181.723073720932,0.0,ML,
Mean,False,MAR,0.2,3,3.525316345715767,8.529113743312873,0.8274617129454759,0.0214982032775878,4.0,ML,
Median,False,MAR,0.2,3,3.41284924718887,8.940270389582254,0.8104259111214976,0.0131328105926513,4.0,ML,
KNN,False,MAR,0.2,3,2.830480465027635,6.909880337753031,0.8867550816926617,0.6833400726318359,5.0,ML,
MICE,False,MAR,0.2,3,2.392053057915032,6.148271332332704,0.9103430996098594,6.645563125610352,1325.0,ML,
MissForest,False,MAR,0.2,3,2.2196994854202403,5.820838165895267,0.9196383732181216,181.63796019554135,7.0,ML,
Mean_Constrained,True,MAR,0.2,3,3.3904146681962013,8.350586612996501,0.8346090889002716,0.0759880542755127,0.0,ML,
Median_Constrained,True,MAR,0.2,3,3.278034114732228,8.769579732951074,0.8175956329247096,0.0713090896606445,0.0,ML,
KNN_Constrained,True,MAR,0.2,3,2.763637507146941,6.846208235827297,0.8888324897906108,0.7646372318267822,0.0,ML,
MICE_Constrained,True,MAR,0.2,3,2.366022048410479,6.142036814241337,0.9105248365999732,7.411991834640503,0.0,ML,
MissForest_Constrained,True,MAR,0.2,3,2.2189528683056983,5.820711296744216,0.9196418762532408,182.41073942184448,0.0,ML,
Mean,False,MAR,0.2,4,3.58281833678346,8.674241974124126,0.8217049946769588,0.0145530700683593,3.0,ML,
Median,False,MAR,0.2,4,3.4468826923076925,8.97611002777758,0.8090795513468092,0.012519359588623,3.0,ML,
KNN,False,MAR,0.2,4,2.810092115384616,6.815861207704593,0.889917676439784,0.6484289169311523,3.0,ML,
MICE,False,MAR,0.2,4,2.4108419205926643,6.243523067268845,0.9076290197252016,7.570631742477417,1214.0,ML,
MissForest,False,MAR,0.2,4,2.236562923076923,5.922864507589343,0.916873459471896,180.77828860282895,4.0,ML,
Mean_Constrained,True,MAR,0.2,4,3.447989171436182,8.501823129569566,0.8287225285773397,0.0773432254791259,0.0,ML,
Median_Constrained,True,MAR,0.2,4,3.312627884615385,8.809876766142382,0.8160855815145696,0.0898551940917968,0.0,ML,
KNN_Constrained,True,MAR,0.2,4,2.7388901923076925,6.7417119033156325,0.8922998047343226,0.7734570503234863,0.0,ML,
MICE_Constrained,True,MAR,0.2,4,2.389196153188063,6.222967074147765,0.9082362574899432,6.638940572738648,0.0,ML,
MissForest_Constrained,True,MAR,0.2,4,2.235900423076923,5.922728676485319,0.916877272167691,181.5628960132599,0.0,ML,
Mean,False,MAR,0.2,5,3.620270370821384,8.645824329528327,0.8246512646004152,0.0137183666229248,2.0,ML,
Median,False,MAR,0.2,5,3.5301105716071337,9.050689865102948,0.8078443357499601,0.0126898288726806,2.0,ML,
KNN,False,MAR,0.2,5,2.823486082399884,6.633750374613952,0.8967694896664234,0.6858816146850586,2.0,ML,
MICE,False,MAR,0.2,5,2.471612456516012,6.0536146100120085,0.9140354563128932,4.257444858551025,1234.0,ML,
MissForest,False,MAR,0.2,5,2.2762845151675406,5.7384837182074095,0.9227525536288792,180.42859411239624,2.0,ML,
Mean_Constrained,True,MAR,0.2,5,3.491142503401248,8.47988440729012,0.831317632227101,0.0919327735900878,0.0,ML,
Median_Constrained,True,MAR,0.2,5,3.4004773808951487,8.889643578823147,0.8146218595163208,0.0775763988494873,0.0,ML,
KNN_Constrained,True,MAR,0.2,5,2.751306860247104,6.550130644295103,0.8993555691065624,0.7204384803771973,0.0,ML,
MICE_Constrained,True,MAR,0.2,5,2.447776305331512,6.043965552463564,0.914309281396653,6.114222764968872,0.0,ML,
MissForest_Constrained,True,MAR,0.2,5,2.27555570405269,5.738331968050909,0.922756639083385,180.2241976261139,0.0,ML,
Mean,False,MAR,0.3,1,3.5671640068604407,8.696991833683382,0.8216605345166631,0.0189428329467773,4.0,ML,
Median,False,MAR,0.3,1,3.454511660641735,9.039782290166626,0.8073250395092136,0.0176868438720703,4.0,ML,
KNN,False,MAR,0.3,1,3.085951565949007,7.686790781030842,0.8606844937950524,0.7898285388946533,5.0,ML,
MICE,False,MAR,0.3,1,2.606853488918315,6.350169487299544,0.9049220148471327,7.592089414596558,1418.0,ML,
MissForest,False,MAR,0.3,1,2.469155148917112,6.191861439191134,0.9096034627811892,179.48463249206543,6.0,ML,
Mean_Constrained,True,MAR,0.3,1,3.4669735861791224,8.568467207781639,0.8268926077486215,0.0898530483245849,0.0,ML,
Median_Constrained,True,MAR,0.3,1,3.3536607057167536,8.911986342709188,0.8127342472456601,0.0719926357269287,0.0,ML,
KNN_Constrained,True,MAR,0.3,1,3.016205252887168,7.610724871767391,0.8634280906943459,0.8199317455291748,0.0,ML,
MICE_Constrained,True,MAR,0.3,1,2.5844584657933773,6.346246421998222,0.9050394548393846,5.724593877792358,0.0,ML,
MissForest_Constrained,True,MAR,0.3,1,2.4685054160401805,6.191758846728153,0.9096064583025392,180.20681428909305,0.0,ML,
Mean,False,MAR,0.3,2,3.56477818311188,8.703245471041843,0.8232261055946595,0.0141959190368652,3.0,ML,
Median,False,MAR,0.3,2,3.460203943115708,9.111451781410272,0.8062548558487336,0.0128712654113769,3.0,ML,
KNN,False,MAR,0.3,2,3.023484356819651,7.463842298379189,0.86998885783068,0.7477855682373047,3.0,ML,
MICE,False,MAR,0.3,2,2.603524498902814,6.276019276299983,0.9080769974039772,5.799024820327759,1664.0,ML,
MissForest,False,MAR,0.3,2,2.465792100840336,6.258781887913635,0.9085812458639916,179.93220138549805,11.0,ML,
Mean_Constrained,True,MAR,0.3,2,3.462732683707411,8.57242203172922,0.8285005420369804,0.0717120170593261,0.0,ML,
Median_Constrained,True,MAR,0.3,2,3.358490950226245,8.986309970230279,0.8115403179978848,0.0709974765777587,0.0,ML,
KNN_Constrained,True,MAR,0.3,2,2.9554946994182285,7.391535107200841,0.8724956645218437,0.8352000713348389,0.0,ML,
MICE_Constrained,True,MAR,0.3,2,2.568297953328822,6.266516817572656,0.9083551460918996,6.296079158782959,0.0,ML,
MissForest_Constrained,True,MAR,0.3,2,2.464830562378798,6.258317751023075,0.9085948041709456,181.0296030044556,0.0,ML,
Mean,False,MAR,0.3,3,3.517437581646509,8.492902116398662,0.8273694430624474,0.0234358310699462,2.0,ML,
Median,False,MAR,0.3,3,3.429237250413328,8.959208794727427,0.807892309880967,0.0215635299682617,2.0,ML,
KNN,False,MAR,0.3,3,3.0374593030649875,7.331834422267648,0.8713437966159818,0.7942259311676025,2.0,ML,
MICE,False,MAR,0.3,3,2.565249625259552,6.240658396325351,0.906789195688221,3.6718764305114746,1458.0,ML,
MissForest,False,MAR,0.3,3,2.462333892916189,6.24183107768325,0.9067541619352028,179.08438920974731,5.0,ML,
Mean_Constrained,True,MAR,0.3,3,3.4129715484632133,8.357381468417353,0.832834794808341,0.0737559795379638,0.0,ML,
Median_Constrained,True,MAR,0.3,3,3.325030840646064,8.829816128588561,0.8134012396959582,0.0714297294616699,0.0,ML,
KNN_Constrained,True,MAR,0.3,3,2.9652826529314518,7.253239979225528,0.8740873026756621,0.8715219497680664,0.0,ML,
MICE_Constrained,True,MAR,0.3,3,2.526514585092797,6.223328257571639,0.907306164626282,3.915022373199463,0.0,ML,
MissForest_Constrained,True,MAR,0.3,3,2.461602937809996,6.241699113653035,0.9067581046777612,179.9254698753357,0.0,ML,
Mean,False,MAR,0.3,4,3.5225219987382803,8.550794754581656,0.8238879058389089,0.0166218280792236,3.0,ML,
Median,False,MAR,0.3,4,3.401340771376358,8.917071988671111,0.8084770764241982,0.0127780437469482,3.0,ML,
KNN,False,MAR,0.3,4,3.0074080984899494,7.335862507363429,0.870378040340607,0.76090407371521,6.0,ML,
MICE,False,MAR,0.3,4,2.543545642389865,6.317081863737397,0.903881003724886,3.9634644985198975,1567.0,ML,
MissForest,False,MAR,0.3,4,2.471845981212529,6.375364362469673,0.9020992006172672,179.05142521858215,7.0,ML,
Mean_Constrained,True,MAR,0.3,4,3.421720899264938,8.418048996577896,0.8293135226675197,0.0750322341918945,0.0,ML,
Median_Constrained,True,MAR,0.3,4,3.300398191786092,8.787965931235382,0.813982867117873,0.0715010166168212,0.0,ML,
KNN_Constrained,True,MAR,0.3,4,2.9366408900003207,7.2545244182528,0.8732365324087666,0.8651738166809082,0.0,ML,
MICE_Constrained,True,MAR,0.3,4,2.5176746628997364,6.311173752648025,0.9040607120654276,4.037992000579834,0.0,ML,
MissForest_Constrained,True,MAR,0.3,4,2.470917187650284,6.375062803681387,0.902108461938356,179.35434556007385,0.0,ML,
Mean,False,MAR,0.3,5,3.588766588858988,8.787112551042414,0.8203840232638993,0.0280923843383789,2.0,ML,
Median,False,MAR,0.3,5,3.4952221902293883,9.186678827301831,0.8036776912252909,0.0228724479675292,2.0,ML,
KNN,False,MAR,0.3,5,3.093600153565601,7.4812690984153,0.8698023520037517,0.7680478096008301,2.0,ML,
MICE,False,MAR,0.3,5,2.538045971006653,6.103723905641043,0.913335278206826,6.7972400188446045,1427.0,ML,
MissForest,False,MAR,0.3,5,2.5025220654573377,6.250782214220943,0.9091089079497252,181.14415168762207,3.0,ML,
Mean_Constrained,True,MAR,0.3,5,3.486731305937038,8.657844090503074,0.8256298634672349,0.0809831619262695,0.0,ML,
Median_Constrained,True,MAR,0.3,5,3.3929411011933324,9.061754936050482,0.8089807163544034,0.0712597370147705,0.0,ML,
KNN_Constrained,True,MAR,0.3,5,3.0247355792302524,7.402996105021661,0.8725124932655483,0.8197426795959473,0.0,ML,
MICE_Constrained,True,MAR,0.3,5,2.521767628637785,6.099726414343474,0.913448759101328,5.9529454708099365,0.0,ML,
MissForest_Constrained,True,MAR,0.3,5,2.501753917522475,6.250663220014593,0.9091123684479626,182.2896158695221,0.0,ML,
Mean,False,MAR,0.4,1,3.5384470100809744,8.669837471532079,0.822442530290189,0.0160515308380126,2.0,ML,
Median,False,MAR,0.4,1,3.45578949896719,9.15661993658751,0.8019442698479264,0.0125594139099121,2.0,ML,
KNN,False,MAR,0.4,1,3.3115961473795457,8.159673878850453,0.8427239337213283,0.7347846031188965,2.0,ML,
MICE,False,MAR,0.4,1,2.8001973622877414,6.779474855634375,0.8914301734664708,4.432877063751221,1394.0,ML,
MissForest,False,MAR,0.4,1,2.7680270163808425,7.064892504719962,0.8820961051598634,177.21419525146484,2.0,ML,
Mean_Constrained,True,MAR,0.4,1,3.4671110998938928,8.578467168236417,0.826165320095138,0.0763287544250488,0.0,ML,
Median_Constrained,True,MAR,0.4,1,3.3838531008310517,9.067647845243943,0.8057744651787727,0.0814645290374755,0.0,ML,
KNN_Constrained,True,MAR,0.4,1,3.2519718018926835,8.093496242145699,0.8452647096734055,0.8829774856567383,0.0,ML,
MICE_Constrained,True,MAR,0.4,1,2.7688065223658933,6.762989791926254,0.8919575312686253,3.7178971767425537,0.0,ML,
MissForest_Constrained,True,MAR,0.4,1,2.767282192438872,7.064709404847429,0.8821022164795622,177.71715760231018,0.0,ML,
Mean,False,MAR,0.4,2,3.532515188565104,8.685271350443026,0.8221437009329581,0.0150320529937744,2.0,ML,
Median,False,MAR,0.4,2,3.455201881331403,9.159290679288906,0.8022000615669771,0.0179073810577392,2.0,ML,
KNN,False,MAR,0.4,2,3.2950112879884226,8.09063010544516,0.845664028372316,0.7976374626159668,2.0,ML,
MICE,False,MAR,0.4,2,2.792648618684139,6.708712029517522,0.8938840250447327,5.595967769622803,1696.0,ML,
MissForest,False,MAR,0.4,2,2.8238577520501686,7.337348468330735,0.8730651837778736,177.71524310112,6.0,ML,
Mean_Constrained,True,MAR,0.4,2,3.4612273775854936,8.591630473353835,0.8259581674434189,0.0764601230621337,0.0,ML,
Median_Constrained,True,MAR,0.4,2,3.3836992281717317,9.068903554517409,0.8060847186476054,0.0847468376159668,0.0,ML,
KNN_Constrained,True,MAR,0.4,2,3.2332095513748187,8.0164696327554,0.8484804152053922,0.9251425266265868,0.0,ML,
MICE_Constrained,True,MAR,0.4,2,2.751450999612981,6.68168217699018,0.894737399241157,6.11041784286499,0.0,ML,
MissForest_Constrained,True,MAR,0.4,2,2.822971114327062,7.337049562614292,0.8730755255980898,179.42496132850647,0.0,ML,
Mean,False,MAR,0.4,3,3.516174634694026,8.59169279465055,0.8251729439492251,0.0159602165222167,2.0,ML,
Median,False,MAR,0.4,3,3.4389287682392125,9.095520714206438,0.804067581583637,0.0126972198486328,2.0,ML,
KNN,False,MAR,0.4,3,3.294182428061432,8.04207337560672,0.8468252334587643,0.7874279022216797,3.0,ML,
MICE,False,MAR,0.4,3,2.778911808151828,6.651316328691693,0.8952229008967695,6.75749397277832,1524.0,ML,
MissForest,False,MAR,0.4,3,2.832387287059444,7.200905697453107,0.8771923526806935,178.26452040672302,5.0,ML,
Mean_Constrained,True,MAR,0.4,3,3.4439588289464296,8.495679506056357,0.8290585412758973,0.0761153697967529,0.0,ML,
Median_Constrained,True,MAR,0.4,3,3.366882382538276,9.004690567158265,0.8079613025544222,0.0744266510009765,0.0,ML,
KNN_Constrained,True,MAR,0.4,3,3.2347866880705367,7.970500251844752,0.8495395611438369,0.9047698974609376,0.0,ML,
MICE_Constrained,True,MAR,0.4,3,2.7409230545048406,6.628058068156454,0.8959543868843565,5.993994474411011,0.0,ML,
MissForest_Constrained,True,MAR,0.4,3,2.831307190262836,7.20056745673135,0.8772038894438281,178.71990442276,0.0,ML,
Mean,False,MAR,0.4,4,3.529248795642177,8.60989202882144,0.8235534873536399,0.0143733024597167,3.0,ML,
Median,False,MAR,0.4,4,3.425872564152036,9.05118051765981,0.8050029137916523,0.012723684310913,3.0,ML,
KNN,False,MAR,0.4,4,3.3251572930735094,8.119858341101065,0.8430668927115428,0.7920784950256348,6.0,ML,
MICE,False,MAR,0.4,4,2.864930232183853,7.234339051914276,0.8754294486470513,2.876187562942505,1627.0,ML,
MissForest,False,MAR,0.4,4,2.799370046305229,7.001776939829511,0.8833098465993141,176.87545800209045,6.0,ML,
Mean_Constrained,True,MAR,0.4,4,3.4554176120303657,8.511298148435717,0.8275714100757533,0.0860285758972168,0.0,ML,
Median_Constrained,True,MAR,0.4,4,3.351880667567046,8.9564847136375,0.8090617900644139,0.0709679126739502,0.0,ML,
KNN_Constrained,True,MAR,0.4,4,3.258820229596758,8.036924620841253,0.8462562539164366,0.9860026836395264,0.0,ML,
MICE_Constrained,True,MAR,0.4,4,2.82943156785528,7.218378157698422,0.8759785144465656,3.0734691619873047,0.0,ML,
MissForest_Constrained,True,MAR,0.4,4,2.798485905846035,7.001580327225116,0.8833163999165773,177.44839215278623,0.0,ML,
Mean,False,MAR,0.4,5,3.561329248905693,8.891146507485086,0.8176786040795778,0.0188767910003662,2.0,ML,
Median,False,MAR,0.4,5,3.495839900356895,9.357105992072942,0.7980679742515412,0.0225348472595214,2.0,ML,
KNN,False,MAR,0.4,5,3.3079530048623917,8.229480993140763,0.8438050468393736,0.8490495681762695,2.0,ML,
MICE,False,MAR,0.4,5,2.910920396336706,6.994133685322142,0.8871789954288656,4.518156051635742,1523.0,ML,
MissForest,False,MAR,0.4,5,2.8487966705789365,7.219815957884603,0.8797806547970672,178.23290824890137,3.0,ML,
Mean_Constrained,True,MAR,0.4,5,3.4902306726259016,8.800808180435224,0.8213647282971601,0.0769872665405273,0.0,ML,
Median_Constrained,True,MAR,0.4,5,3.4246884955328274,9.269829928414124,0.8018173474886912,0.072817325592041,0.0,ML,
KNN_Constrained,True,MAR,0.4,5,3.246385063115284,8.15681179844054,0.8465513796296329,0.8374402523040771,0.0,ML,
MICE_Constrained,True,MAR,0.4,5,2.866840242867944,6.966057876524479,0.8880829482365002,6.082137584686279,0.0,ML,
MissForest_Constrained,True,MAR,0.4,5,2.847717842343529,7.21941611713513,0.8797939701675209,177.84201216697693,0.0,ML,
Mean,False,MNAR,0.1,1,3.2713328045760948,7.214587601840465,0.7991537113604186,0.0189011096954345,4.0,ML,
Median,False,MNAR,0.1,1,2.7873522094538563,6.336535354477463,0.8450667919710599,0.0173742771148681,4.0,ML,
KNN,False,MNAR,0.1,1,2.087747186352328,4.4234680405743525,0.9244965882437262,0.4941635131835937,5.0,ML,
MICE,False,MNAR,0.1,1,1.6773566899228691,3.8512545112875785,0.9427671689756189,4.548826456069946,609.0,ML,
MissForest,False,MNAR,0.1,1,1.597948063025708,3.703447528964261,0.9470759366653592,181.345454454422,4.0,ML,
Mean_Constrained,True,MNAR,0.1,1,3.112475871784273,6.945781569334331,0.8138414310469788,0.095060110092163,0.0,ML,
Median_Constrained,True,MNAR,0.1,1,2.610477431583936,5.974800311573578,0.8622512778683582,0.0710830688476562,0.0,ML,
